name,facebook,twitter,website,genre,mtv,,,,,name
presidential productions,,http://www.twitter.com/XxPresidential,http://www.datpiff.com/Presidential-Productions-The-Astronomical-Mixtape.731898.html,Rap,http://www.mtv.com/artists/presidential-productions/biography,,,,,presidential productions
Aaron Neville,http://www.facebook.com/30692669084,http://www.twitter.com/aaronneville,http://www.aaronneville.com,R&B/Soul,http://www.mtv.com/artists/aaron-neville/biography,,,,,Aaron Neville
Against Me!,http://www.facebook.com/8871710020,http://www.twitter.com/againstme,http://www.againstme.net/am.php,Rock,http://www.mtv.com/artists/against-me/biography,,,,,Against Me!
Aldo Nova,http://www.facebook.com/531242150240050,http://www.twitter.com/novaaldo,,Classic Rock,http://www.mtv.com/artists/aldo-nova/biography,,,,,Aldo Nova
Ajda Pekkan,,,,,http://www.mtv.com/artists/ajda-pekkan/biography,,,,,Ajda Pekkan
Akcent,,,,,http://www.mtv.com/artists/akcent/biography,,,,,Akcent
Al Green,http://www.facebook.com/10530319850,,http://www.algreen.com/,R&B/Soul,http://www.mtv.com/artists/al-green/biography,,,,,Al Green
Anandmurti Gurumaa,,,,,http://www.mtv.com/artists/anandmurti-gurumaa/biography,,,,,Anandmurti Gurumaa
Aly & AJ,http://www.facebook.com/5757478629,http://www.twitter.com/alyandaj,,Rock,http://www.mtv.com/artists/aly-aj/biography,,,,,Aly & AJ
Alpha Blondy,http://www.facebook.com/153116651413782,,,Reggae,http://www.mtv.com/artists/alpha-blondy/biography,,,,,Alpha Blondy
AMS,,,,,http://www.mtv.com/artists/ams/biography,,,,,AMS
Ana Gabriel,http://www.facebook.com/212445202184860,http://www.twitter.com/anagabrielrl,,Latin,http://www.mtv.com/artists/ana-gabriel/biography,,,,,Ana Gabriel
Arcade Fire,http://www.facebook.com/152513780224,http://www.twitter.com/arcadefire,http://www.arcadefire.com,Alternative,http://www.mtv.com/artists/arcade-fire/biography,,,,,Arcade Fire
Archive,http://www.facebook.com/24448067160,http://www.twitter.com/archiveofficial,,Rock,http://www.mtv.com/artists/archive/biography,,,,,Archive
Ben Harper,http://www.facebook.com/12179710441,http://www.twitter.com/benharper,http://www.benharper.net/,R&B/Soul,http://www.mtv.com/artists/ben-harper/biography,,,,,Ben Harper
Calle 13,http://www.facebook.com/147921335222897,http://www.twitter.com/calle13oficial,,World/Reggae,http://www.mtv.com/artists/calle-13/biography,,,,,Calle 13
Blur,http://www.facebook.com/7151355743,http://www.twitter.com/blurofficial,http://www.blur.co.uk/,Indie Rock,http://www.mtv.com/artists/blur/biography,,,,,Blur
BIG K.R.I.T,http://www.facebook.com/256516756728,http://www.twitter.com/bigkrit,,Hip-Hop,http://www.mtv.com/artists/big-krit/biography,,,,,BIG K.R.I.T
Billy Idol,http://www.facebook.com/153679928035576,http://www.twitter.com/billyidol,http://billyidol.net,Punk,http://www.mtv.com/artists/billy-idol/biography,,,,,Billy Idol
Billy Joe Shaver,http://www.facebook.com/470330559665723,http://www.twitter.com/billyjoe_shaver,http://www.billyjoeshaver.com/,Country,http://www.cmt.com/artists/billy-joe-shaver/biography,,,,,Billy Joe Shaver
Billy Montana,,,,Country,http://www.cmt.com/artists/billy-montana/biography,,,,,Billy Montana
Billy Ocean,http://www.facebook.com/601344903225618,http://www.twitter.com/mrwongo,http://www.godwinlema.co.tz,Rock,http://www.mtv.com/artists/billy-ocean/biography,,,,,Billy Ocean
Black Stone Cherry,http://www.facebook.com/8509615068,http://www.twitter.com/blkstonecherry,http://blackstonecherry.com,Southern Rock,http://www.cmt.com/artists/black-stone-cherry/biography,,,,,Black Stone Cherry
Boyce Avenue,http://www.facebook.com/54624257279,http://www.twitter.com/boyceavenue,,Rock,http://www.mtv.com/artists/boyce-avenue/biography,,,,,Boyce Avenue
Boz Scaggs,http://www.facebook.com/114225885329406,http://www.twitter.com/bozscaggsmusic,http://www.bozscaggs.com/,R&B/Soul,http://www.mtv.com/artists/boz-scaggs/biography,,,,,Boz Scaggs
Bobby Brown,,,,R&B/Soul,http://www.mtv.com/artists/bobby-brown/biography,,,,,Bobby Brown
Boston Dance Orchestra,,,,,http://www.mtv.com/artists/boston-dance-orchestra/biography,,,,,Boston Dance Orchestra
Brand New,http://www.facebook.com/25440763022,http://www.twitter.com/brandnewrock,,Rock,http://www.mtv.com/artists/brand-new/biography,,,,,Brand New
Brandi Carlile,http://www.facebook.com/8863423413,http://www.twitter.com/brandicarlile,http://www.brandicarlile.com,Singer/Songwriter,http://www.mtv.com/artists/brandi-carlile/biography,,,,,Brandi Carlile
Cami Bradley,,,,,http://www.mtv.com/artists/cami-bradley/biography,,,,,Cami Bradley
Camila,http://www.facebook.com/254160188123,http://www.twitter.com/camilamx,,Latin,http://www.mtv.com/artists/camila/biography,,,,,Camila
Brooke Hogan,,,http://www.myspace.com/brookehoganmusic,Pop,http://www.mtv.com/artists/brooke-hogan/biography,,,,,Brooke Hogan
Brendan McCreary,,,,,http://www.mtv.com/artists/brendan-mccreary/biography,,,,,Brendan McCreary
Buckacre,,,,,http://www.mtv.com/artists/buckacre/biography,,,,,Buckacre
Bucky Covington,http://www.facebook.com/13507199669,http://www.twitter.com/buckycovington,,Country,http://www.cmt.com/artists/bucky-covington/biography,,,,,Bucky Covington
Bryan White,http://www.facebook.com/108467154699,http://www.twitter.com/bryan_white,http://www.delafont.com/music_acts/Bryan-White.htm,Country,http://www.cmt.com/artists/bryan-white/biography,,,,,Bryan White
Burning Spear,http://www.facebook.com/7946703514,http://www.twitter.com/burningmusic,http://www.burningspear.net/,Reggae,http://www.mtv.com/artists/burning-spear/biography,,,,,Burning Spear
Candlebox,http://www.facebook.com/180203385362851,http://www.twitter.com/candlebox,http://www.keepinyacandlebox.com/,Rock,http://www.mtv.com/artists/candlebox/biography,,,,,Candlebox
Chief Broom,,,,,http://www.mtv.com/artists/chief-broom/biography,,,,,Chief Broom
Carl Thomas,http://www.facebook.com/114564031900727,,,Hip-Hop/Rap,http://www.mtv.com/artists/carl-thomas/biography,,,,,Carl Thomas
Carrie Smith,,,,Jazz,http://www.mtv.com/artists/carrie-smith-00/biography,,,,,Carrie Smith
Cassandra Wilson,http://www.facebook.com/361569243871752,http://www.twitter.com/reallycassandra,,Cool,http://www.mtv.com/artists/cassandra-wilson/biography,,,,,Cassandra Wilson
Cassie,http://www.facebook.com/160099284039929,http://www.twitter.com/cassiesuper,,Hip-Hop,http://www.mtv.com/artists/cassie/biography,,,,,Cassie
Christopher Cross,http://www.facebook.com/319821244031,,,Pop,http://www.mtv.com/artists/christopher-cross/biography,,,,,Christopher Cross
Clipse,http://www.facebook.com/80674191599,http://www.twitter.com/theclipse,http://www.clipseonline.com/,Hip-Hop/Rap,http://www.mtv.com/artists/clipse/biography,,,,,Clipse
Clay Aiken,http://www.facebook.com/6988377101,http://www.twitter.com/clayaiken,http://www.clayaiken.com/,Pop,http://www.mtv.com/artists/clay-aiken/biography,,,,,Clay Aiken
Club Nouveau,http://www.facebook.com/theclubnouveau,http://twitter.com/theclubnouveau,http://www.club nouveau.me ,R&B/Soul,http://www.mtv.com/artists/club-nouveau/biography,,,,,Club Nouveau
Colton James,http://www.facebook.com/162026603851694,http://twitter.com/ColtonJames101,http://coltonjamesmusic.com,Contemporary Country,http://www.cmt.com/artists/colton-james/biography,,,,,Colton James
Cold War Kids,http://www.facebook.com/244886033961,http://www.twitter.com/coldwarkids,http://www.coldwarkids.com,Alternative,http://www.mtv.com/artists/cold-war-kids/biography,,,,,Cold War Kids
Coco Lee,,,,R&B/Soul,http://www.mtv.com/artists/coco-lee-00/biography,,,,,Coco Lee
Connie Francis,,,,Pop,http://www.mtv.com/artists/connie-francis/biography,,,,,Connie Francis
CONOR MAYNARD,http://www.facebook.com/150278035018824,http://www.twitter.com/conormaynard,http://us.conor-maynard.com,Pop,http://www.mtv.com/artists/conor-maynard/biography,,,,,CONOR MAYNARD
Courtney Marie Andrews,,,,,http://www.mtv.com/artists/courtney-marie-andrews/biography,,,,,Courtney Marie Andrews
Daley,http://www.facebook.com/27858606647,http://www.twitter.com/daleymusic,http://www.daley.tv,Neo-Soul,http://www.mtv.com/artists/daley/biography,,,,,Daley
Crystal Bowersox,http://www.facebook.com/122595514429987,http://www.twitter.com/crystalbowersox,http://www.crystalbowersox.com,Americana,http://www.cmt.com/artists/crystal-bowersox/biography,,,,,Crystal Bowersox
Cumberland Gap,,,,,http://www.cmt.com/artists/cumberland-gap/biography,,,,,Cumberland Gap
Da Brat,http://www.facebook.com/144041842390288,http://www.twitter.com/only1brat,,Hip-Hop/Rap,http://www.mtv.com/artists/da-brat/biography,,,,,Da Brat
D'Angelo,http://www.facebook.com/160119897381286,http://www.twitter.com/thedangelo,http://www.okayplayer.com/dangelo/,R&B/Soul,http://www.mtv.com/artists/dangelo/biography,,,,,D'Angelo
Dan Tyminski,http://www.facebook.com/21344224008,http://www.twitter.com/dantyminski,,Blues/Folk,http://www.cmt.com/artists/dan-tyminski/biography,,,,,Dan Tyminski
Davey Arthur & Co.,,,,,http://www.mtv.com/artists/davey-arthur-co/biography,,,,,Davey Arthur & Co.
Darrell Staedtler,,,,,http://www.cmt.com/artists/darrell-staedtler/biography,,,,,Darrell Staedtler
Darren Hayes,,,http://www.darrenhayes.com,Rock,http://www.mtv.com/artists/darren-hayes/biography,,,,,Darren Hayes
Daryle Singletary,,,,Country,http://www.cmt.com/artists/daryle-singletary/biography,,,,,Daryle Singletary
Danny Lamego,,,,,http://www.mtv.com/artists/danny-lamego/biography,,,,,Danny Lamego
Dave Gahan,,,http://www.davegahan.com/,Rock,http://www.mtv.com/artists/dave-gahan/biography,,,,,Dave Gahan
David Kersh,,,,Country,http://www.cmt.com/artists/david-kersh/biography,,,,,David Kersh
Deftones,http://www.facebook.com/5544067490,http://www.twitter.com/deftonesband,http://www.deftones.com/,Metal,http://www.mtv.com/artists/deftones/biography,,,,,Deftones
Deborah Barnes,,,,,http://www.mtv.com/artists/deborah-barnes/biography,,,,,Deborah Barnes
Dick Dale,http://www.facebook.com/109159902437233,,http://www.dickdale.com/,Rock,http://www.mtv.com/artists/dick-dale/biography,,,,,Dick Dale
Die Antwoord,http://www.facebook.com/80749331970,http://www.twitter.com/dieantwoord,,Hip-Hop,http://www.mtv.com/artists/die-antwoord/biography,,,,,Die Antwoord
Dion DiMucci,,,,,http://www.mtv.com/artists/dion-dimucci/biography,,,,,Dion DiMucci
DJ Muster,,,,,http://www.mtv.com/artists/dj-muster/biography,,,,,DJ Muster
DJ Quik,http://www.facebook.com/116887161677490,http://www.twitter.com/djquik,,Hip-Hop/Rap,http://www.mtv.com/artists/dj-quik/biography,,,,,DJ Quik
Don Gay,,,,,http://www.cmt.com/artists/don-gay/biography,,,,,Don Gay
Dry Cell,,,,Metal,http://www.mtv.com/artists/dry-cell/biography,,,,,Dry Cell
Dream,,,http://www.thedreamsite.com/,Pop,http://www.mtv.com/artists/dream-1/biography,,,,,Dream
Eddie Lee Jones And Family,,,,Blues/Folk,http://www.mtv.com/artists/eddie-lee-jones-and-family/biography,,,,,Eddie Lee Jones And Family
Eddie Murphy,,,,Pop,http://www.mtv.com/artists/eddie-murphy/biography,,,,,Eddie Murphy
Eddie Vedder,http://www.facebook.com/241781485875968,,,Alternative,http://www.mtv.com/artists/eddie-vedder/biography,,,,,Eddie Vedder
Dustin Bogue,,,,,http://www.cmt.com/artists/dustin-bogue/biography,,,,,Dustin Bogue
Dusty Rogers,,,,,http://www.cmt.com/artists/dusty-rogers/biography,,,,,Dusty Rogers
Duke Ellington,http://www.facebook.com/553039518089752,,http://www.cmgww.com/music/ellington/intro.html,Jazz,http://www.mtv.com/artists/duke-ellington/biography,,,,,Duke Ellington
Edens Edge,http://www.facebook.com/7690749298,http://www.twitter.com/edensedge,,Country,http://www.cmt.com/artists/edens-edge/biography,,,,,Edens Edge
Ice Kid,,,http://danielkeys.ca,R&B/Soul,http://www.mtv.com/artists/ice-kid/biography,,,,,Ice Kid
Electronic,,,,Alternative,http://www.mtv.com/artists/electronic/biography,,,,,Electronic
Edward Sharpe & the Magnetic Zeros,http://www.facebook.com/78895159457,http://www.twitter.com/edwardsharpe,http://edwardsharpeandthemagneticzeros.com,Indie Rock,http://www.mtv.com/artists/edward-sharpe-the-magnetic-zeros/biography,,,,,Edward Sharpe & the Magnetic Zeros
Elena Gilels,,,,,http://www.mtv.com/artists/elena-gilels/biography,,,,,Elena Gilels
Elbow,http://www.facebook.com/25967938877,http://www.twitter.com/elbow,,Alternative,http://www.mtv.com/artists/elbow/biography,,,,,Elbow
Elvis Crespo,http://www.facebook.com/65149987989,http://www.twitter.com/elviscrespolive,,World/International,http://www.mtv.com/artists/elvis-crespo/biography,,,,,Elvis Crespo
Emancipator,http://www.facebook.com/6624596661,http://www.twitter.com/emanc,,Electronic,http://www.mtv.com/artists/emancipator/biography,,,,,Emancipator
Eric Heatherly,,,,Country,http://www.cmt.com/artists/eric-heatherly/biography,,,,,Eric Heatherly
First Aid Kit,http://www.facebook.com/64344580964,http://www.twitter.com/firstaidkitband,,Rock,http://www.mtv.com/artists/first-aid-kit/biography,,,,,First Aid Kit
Chet Faker,http://www.facebook.com/200133566691266,http://www.twitter.com/chet_faker,http://chetfaker.com/,Alternative,http://www.mtv.com/artists/chet-faker/biography,,,,,Chet Faker
Falguni Pathak,,,,,http://www.mtv.com/artists/falguni-pathak/biography,,,,,Falguni Pathak
Escape the Fate,http://www.facebook.com/7312710819,http://www.twitter.com/escapethefate,,Rock,http://www.mtv.com/artists/escape-the-fate/biography,,,,,Escape the Fate
Everett Firth,,,,,http://www.mtv.com/artists/everett-firth/biography,,,,,Everett Firth
Extreme,http://www.facebook.com/17281121125,http://www.twitter.com/extremeband,,Classic Rock,http://www.mtv.com/artists/extreme-2/biography,,,,,Extreme
Europe,http://www.facebook.com/europetheband,http://www.twitter.com/europetheband,http://www.europetheband.com,Rock,http://www.mtv.com/artists/europe/biography,,,,,Europe
Farewell Party Band,,,,,http://www.cmt.com/artists/farewell-party-band/biography,,,,,Farewell Party Band
Eyes Set to Kill,http://www.facebook.com/30600114596,http://www.twitter.com/eyessettokill,,Rock,http://www.mtv.com/artists/eyes-set-to-kill/biography,,,,,Eyes Set to Kill
Flavour,,,,,http://www.mtv.com/artists/flavour/biography,,,,,Flavour
Fort Minor,http://www.facebook.com/8744593850,http://www.twitter.com/frasesfortminor,http://www.fortminor.com/,Hip-Hop/Rap,http://www.mtv.com/artists/fort-minor/biography,,,,,Fort Minor
Flipsyde,http://www.facebook.com/17852280070,http://www.twitter.com/therealflipsyde,,Hip-Hop/Rap,http://www.mtv.com/artists/flipsyde/biography,,,,,Flipsyde
Floyd Cramer,http://www.facebook.com/141460579251802,,http://www.countrymusichalloffame.com/inductees/floyd_cramer.html,Country,http://www.cmt.com/artists/floyd-cramer/biography,,,,,Floyd Cramer
Frank Zappa,http://www.facebook.com/149427318451128,http://www.twitter.com/zappa,http://www.zappa.com/,Rock,http://www.mtv.com/artists/frank-zappa/biography,,,,,Frank Zappa
Gaither Vocal Band,http://www.facebook.com/198226576186,,,Inspirational,http://www.mtv.com/artists/gaither-vocal-band/biography,,,,,Gaither Vocal Band
Gang Starr,http://www.facebook.com/167545306633586,http://www.twitter.com/gangstarr_ny,http://www.gangstarronline.com/,Hip-Hop/Rap,http://www.mtv.com/artists/gang-starr/biography,,,,,Gang Starr
Gateway Worship,http://www.facebook.com/22233587899,http://www.twitter.com/gatewayworship,,Inspirational,http://www.mtv.com/artists/gateway-worship/biography,,,,,Gateway Worship
Gary Morris,,,http://www.garymorris.com/,Country,http://www.cmt.com/artists/gary-morris/biography,,,,,Gary Morris
Gary Barlow,http://www.facebook.com/110541155773472,http://www.twitter.com/garybarlow,,Pop,http://www.mtv.com/artists/gary-barlow/biography,,,,,Gary Barlow
Genisis,,,,Underground Rap,http://www.mtv.com/artists/genisis/biography,,,,,Genisis
Ginuwine,http://www.facebook.com/65618884232,http://www.twitter.com/ginuwine,http://www.ginuwine.com,R&B/Soul,http://www.mtv.com/artists/ginuwine/biography,,,,,Ginuwine
Giorgos Lempesis,,,,,http://www.mtv.com/artists/giorgos-lempesis/biography,,,,,Giorgos Lempesis
Gregory Isaacs,http://www.facebook.com/185019191542371,,,Reggae,http://www.mtv.com/artists/gregory-isaacs/biography,,,,,Gregory Isaacs
Gloria Trevi,http://www.facebook.com/17185884831,http://www.twitter.com/gloriatrevi,,World/International,http://www.mtv.com/artists/gloria-trevi/biography,,,,,Gloria Trevi
Gloriana,http://www.facebook.com/21596822313,http://www.twitter.com/glorianatheband,http://www.gloriana.com,Country,http://www.cmt.com/artists/gloriana/biography,,,,,Gloriana
Godsmack,http://www.facebook.com/65461877454,http://www.twitter.com/godsmack_music,http://www.godsmack.com,Hard Rock,http://www.mtv.com/artists/godsmack/biography,,,,,Godsmack
Glasses Malone,http://www.facebook.com/268841295314,http://www.twitter.com/gmalone,,Hip-Hop/Rap,http://www.mtv.com/artists/glasses-malone/biography,,,,,Glasses Malone
Grandpa Jones,,,,Country,http://www.cmt.com/artists/grandpa-jones-00/biography,,,,,Grandpa Jones
Good Charlotte,http://www.facebook.com/6850496602,http://www.twitter.com/goodcharlotte,http://www.goodcharlotte.com/,Rock,http://www.mtv.com/artists/good-charlotte/biography,,,,,Good Charlotte
Green River Ordinance,http://www.facebook.com/8118454726,http://www.twitter.com/gro,http://www.greenriverordinance.com,Alternative Country,http://www.cmt.com/artists/green-river-ordinance/biography,,,,,Green River Ordinance
Grupo Fornikator de Durango,,,,,http://www.mtv.com/artists/grupo-fornikator-de-durango/biography,,,,,Grupo Fornikator de Durango
Gyptian,http://www.facebook.com/15015151565,http://www.twitter.com/realgyptian,,World/Reggae,http://www.mtv.com/artists/gyptian/biography,,,,,Gyptian
H-Town,,,,R&B,http://www.mtv.com/artists/h-town/biography,,,,,H-Town
Guy,,,,R&B/Soul,http://www.mtv.com/artists/guy-2/biography,,,,,Guy
Hank Cochran,,,http://www.hankcochran.com/,Country,http://www.cmt.com/artists/hank-cochran/biography,,,,,Hank Cochran
Haley Reinhart,http://www.facebook.com/191691167518718,http://www.twitter.com/haleyreinhart,http://www.haleyreinhart.com,Pop,http://www.mtv.com/artists/haley-reinhart/biography,,,,,Haley Reinhart
Halfway to Hazard,http://www.facebook.com/9501769931,,,Rock,http://www.mtv.com/artists/halfway-to-hazard/biography,,,,,Halfway to Hazard
Haystak,http://www.facebook.com/117891091571258,http://www.twitter.com/haystakmak,,Hip-Hop,http://www.mtv.com/artists/haystak/biography,,,,,Haystak
Hundred Waters,http://www.facebook.com/294039750608556,http://www.twitter.com/hundredwaters,http://www.hundred-waters.com,Indie Rock,http://www.mtv.com/artists/hundred-waters/biography,,,,,Hundred Waters
